Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,78.57975769042969,79.84348646852665,78.32091803680552,79.11265431827702,284101700
2010-07-01,78.22956085205078,78.78529502879347,76.98866397079077,78.52646120579269,382924800
2010-07-02,77.80322265625,78.73199006769457,77.36168234941464,78.4959938857536,233385200
2010-07-06,78.31330108642578,79.45522728933474,77.55962561064722,78.89948731500543,256935300
2010-07-07,80.77984619140625,80.87881102107363,78.42747559700085,78.51121730215634,253769400
2010-07-08,81.57920837402344,81.67055875041733,80.6276032323414,81.45740012798245,210842100
2010-07-09,82.18826293945312,82.19587740971468,81.4041409385449,81.55639549494181,144999900
2010-07-12,82.24151611328125,82.40138506898415,81.57158823107815,81.91416373499347,131283600
2010-07-13,83.482421875,83.80976848054397,82.92668189525793,83.09416533595108,213025900
2010-07-14,83.47480010986328,83.80215249492691,82.87338499274,83.21596050374626,184426800
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900
2010-07-16,81.1986083984375,83.13988040864878,81.03873354061953,83.04852417677277,282693400
2010-07-19,81.67815399169922,81.93698774140445,80.86358041448644,81.49544747378167,186709000
2010-07-20,82.5841064453125,82.64500476261043,80.55908783562677,80.59715436605791,258162400
2010-07-21,81.51065826416016,83.03322590208833,81.17569152521288,83.01038831682095,264527000
2010-07-22,83.33016204833984,83.69558099454463,82.46991305300749,82.47752171262012,274781300
2010-07-23,84.0533676147461,84.17517003217773,82.92666476079003,83.16266093765726,222020800
2010-07-26,84.92881774902344,85.01255943056948,83.96198989135691,84.19798600764064,184445700
2010-07-27,84.92124938964844,85.48459803525826,84.58628250451642,85.39324184618485,204855600
2010-07-28,84.37313079833984,85.00499808966399,84.09145354834125,84.74615843677438,163056200
2010-07-29,83.96199035644531,85.12675363223029,83.29206270850044,84.89836617072427,220149100
2010-07-30,83.94679260253906,84.39595322813229,82.96474125451748,83.10938127959278,220070600
2010-08-02,85.84239959716797,85.97943097205074,84.91363203497775,85.2562075681162,188263200
2010-08-03,85.43128967285156,85.84999237945954,85.14961250764789,85.62922513510645,146657300
2010-08-04,86.00228118896484,86.10886051750097,85.38564281555755,85.66731426605827,158171700
2010-08-05,85.91090393066406,85.95658492322326,85.32471776740432,85.4541346620266,140473800
2010-08-06,85.56069946289062,85.69773080107028,84.4416111691127,85.06586375234548,239728300
2010-08-09,86.01746368408203,86.16210947939618,85.50740488015904,85.96417404498762,120800400
2010-08-10,85.55311584472656,86.00989100877877,84.78422298872283,85.28666753778778,242916300
2010-08-11,83.20835876464844,84.26654325382673,83.07132738722277,84.23609119127246,273406900
2010-08-12,82.69824981689453,82.99515000808522,81.91412850128151,81.95219501118143,239542600
2010-08-13,82.45465850830078,82.94949421187677,82.3556936908397,82.4394353856665,158698500
2010-08-16,82.41661834716797,82.68306662071807,81.59443012466757,81.89133045921436,147895300
2010-08-17,83.42913055419922,84.03816022186227,82.8886194830135,83.12462152850506,172270300
2010-08-18,83.5813980102539,84.03055292719183,82.91146996514487,83.39107694887929,182922100
2010-08-19,82.12732696533203,83.35299483618041,81.78475144213404,83.14745068388898,265847600
2010-08-20,81.8608627319336,82.17299194131277,81.26706217647975,81.88370032127634,209714200
2010-08-23,81.54878234863281,82.65264234215915,81.51071580755726,82.24916256256869,163490300
2010-08-24,80.3382797241211,80.99298426687234,79.9119626481471,80.65801753110159,280677800
2010-08-25,80.65042114257812,80.95493006708725,79.39430150050401,79.8967458724524,272234800
2010-08-26,80.10990905761719,81.13764118286412,79.84345504043787,81.03106189924652,224439500
2010-08-27,81.3508071899414,81.43454889303305,79.40953070283257,80.61236079438913,272649000
2010-08-30,80.17082214355469,81.38888128064832,80.16321348484675,81.13765614801252,167238600
2010-08-31,80.17082214355469,80.68088687567062,79.54656944945559,79.87392182612562,273933100
2010-09-01,82.56887817382812,82.68307195790273,81.1985701893443,81.25185984749416,256828100
2010-09-02,83.3377685546875,83.35299168059557,82.5917076061881,82.7668054988819,156112200
2010-09-03,84.4188003540039,84.49492760866167,83.70319138231915,84.15235205863317,212197300
2010-09-07,83.46717834472656,84.12949752398242,83.39866557177047,84.02291822729335,141973700
2010-09-08,84.0533676147461,84.38832861878502,83.59659257700376,83.63465909952758,149924400
2010-09-09,84.44161987304688,85.02019733923588,84.21323815796363,84.99735974854116,147017900
2010-09-10,84.867919921875,84.96688472417965,84.4035363428231,84.59385729134816,127819000
2010-09-13,85.81194305419922,85.98703514132266,85.36278242348476,85.70536374687103,178503500
2010-09-14,85.75867462158203,86.24589609225606,85.32474281775865,85.64448081886259,209823600
2010-09-15,86.08599090576172,86.18495572884541,85.24857971805218,85.50741347448749,168608400
2010-09-16,86.06315612792969,86.11644577412108,85.53025385787993,85.81954548703534,199962900
2010-09-17,86.09528350830078,86.60042355172615,85.85802394566542,86.51623354448859,195836900
2010-09-20,87.4117202758789,87.60306017820048,86.11826066763135,86.39379059411284,214555200
2010-09-21,87.23570251464844,87.89390649466166,86.87598251584845,87.48061738883953,268389100
2010-09-22,86.80709838867188,87.58776857616819,86.56218351086017,87.09793882054478,191322400
2010-09-23,86.10296630859375,86.99843575678766,85.85805143799632,86.09531107660383,202354300
2010-09-24,87.87860870361328,87.93983888673044,86.98313917264338,87.059673981924,209671800
2010-09-27,87.4576416015625,88.0087014647183,87.37345741507586,87.90920681579371,128761800
2010-09-28,87.76378631591797,88.04697147773759,86.62340211590795,87.57244641071753,209207500
2010-09-29,87.61071014404297,87.94747022044403,87.26629483702457,87.54182474694726,179665800
2010-09-30,87.35053253173828,88.62103290306416,86.93723744127925,88.05466815209435,287106700
2010-10-01,87.71788787841797,88.10822301466591,87.19744297649802,88.00872250272573,174638700
2010-10-04,87.05964660644531,87.90154092226607,86.62339190756902,87.53417161754383,166153200
2010-10-05,88.81233215332031,89.02663191541305,87.76378735824592,87.86328784723938,229634100
2010-10-06,88.80469512939453,89.03430540113051,88.44497509531631,88.79703989654152,148626600
2010-10-07,88.69752502441406,89.1873547092697,88.16177563136272,89.16439485517185,164860000
2010-10-08,89.19501495361328,89.43992980980663,88.48323024042159,88.81999035739896,177760100
2010-10-11,89.27920532226562,89.52412017939004,88.9730602910524,89.33278026478563,103098300
2010-10-12,89.55474090576172,89.81496040317916,88.51385123762967,88.98837051862174,182210000
2010-10-13,90.251220703125,90.73340108478762,89.83792573565627,90.05223137152383,194347200
2010-10-14,89.899169921875,90.32012018743704,89.33280525121806,90.16704470939975,217764300
2010-10-15,90.0828628540039,90.58034798424049,89.36342847907216,90.52677302186012,243705000
2010-10-18,90.52674865722656,90.8252384871855,89.78434877888665,90.11345369899925,141204800
2010-10-19,89.34043884277344,90.19763795520156,88.79702832641931,89.69250359812513,280604700
2010-10-20,90.21295166015625,90.64920646389996,89.44759194557211,89.50116689202375,200051800
2010-10-21,90.41191864013672,91.14666308386806,89.70778927813124,90.61856898197884,221585500
2010-10-22,90.58032989501953,90.7180948906616,90.31245513661322,90.54971480273998,108212400
2010-10-25,90.84818267822266,91.65946782931002,90.77930311667875,91.18494277260724,151145700
2010-10-26,90.86351013183594,90.95534956440189,90.21295551449082,90.38898498639652,158982900
2010-10-27,90.6032943725586,90.70279488734671,89.74609510196613,90.2282696916744,190024000
2010-10-28,90.61857604980469,91.16198065455475,90.18232131983744,91.12371033960507,168576000
2010-10-29,90.68746948242188,90.8635047831968,90.36601980890013,90.526744645661,144305500
2010-11-01,90.71805572509766,91.65179519919073,90.19761105949968,91.13135053359275,174074800
2010-11-02,91.4375228881836,91.65182266661354,91.15433770141202,91.39925256807925,158345900
2010-11-03,91.80489349365234,91.85846843897475,90.656853945974,91.59824894433193,226702800
2010-11-04,93.5728988647461,93.61881858815792,91.82022407066219,92.82284362670285,215039400
2010-11-05,93.9249496459961,94.07801926061593,93.51165467944469,93.63410920329427,180654100
2010-11-08,93.74888610839844,93.90196151616257,93.32794187531402,93.63408101238278,156107100
2010-11-09,93.07538604736328,94.10096515948614,92.7003614597156,94.0014705086659,186621600
2010-11-10,93.450439453125,93.4963650162458,92.34832520517735,93.05245488788354,221387400
2010-11-11,93.09838104248047,93.23614606289401,92.36363621335254,92.64682148843394,158017600
2010-11-12,91.99625396728516,92.87641898495214,91.57530954264956,92.47077918844248,239068800
2010-11-15,91.86612701416016,92.6467972049612,91.82786253138367,92.28707719932065,163940800
2010-11-16,90.43488311767578,91.45280683506385,89.998622588357,91.29973726771773,299566200
2010-11-17,90.48081970214844,90.85584429958013,90.20528975813268,90.47316447058388,172308900
2010-11-18,91.81256103515625,92.14166598318386,91.3456910893675,91.3533463223631,197723700
2010-11-19,92.06511688232422,92.1033813628997,91.26914211204395,91.76662707337299,156852900
2010-11-22,91.98857116699219,92.02683564302738,90.9017561092938,91.60589137125861,181361000
2010-11-23,90.65684509277344,91.09309984471899,90.30478036657443,90.90175993879146,222309000
2010-11-24,91.99625396728516,92.01921966832265,91.21558946975009,91.23089409787602,140046100
2010-11-26,90.92471313476562,91.69772204421605,90.92471313476562,91.20024302856787,76007800
2010-11-29,91.20027160644531,91.44518649554436,90.11345631178868,90.69513136311076,223642300
2010-11-30,90.68746948242188,91.20791431350851,90.16702465133523,90.29714023853023,233930700
2010-12-01,92.6161880493164,92.7922175276757,91.98859326710391,91.99624266061053,221037200
2010-12-02,93.80247497558594,93.87136037912009,92.7080104642171,92.76158540508563,191213600
2010-12-03,94.05502319335938,94.16217305018938,93.45804375124101,93.48100360067183,151288900
2010-12-06,93.95555114746094,94.16985091262599,93.75655600585169,93.856050657041,103050500
2010-12-07,94.0091323852539,94.91225705553185,93.95555744037433,94.85868211065227,206581000
2010-12-08,94.35354614257812,94.43008094737695,93.68768691767397,94.12394172818168,138019200
2010-12-09,94.72091674804688,94.91990606294563,94.25404687060646,94.88164158203325,123705100
2010-12-10,95.27196502685547,95.36380444121747,94.69794533017169,95.01173972795905,117571700
2010-12-13,95.33320617675781,95.82303593721242,95.30259108682547,95.70823664900536,133812700
2010-12-14,95.41737365722656,95.8459789757239,95.12653913047083,95.47860382261618,147249600
2010-12-15,94.98114776611328,95.61639778650704,94.82042291262181,95.24137312836025,160823100
2010-12-16,95.5322036743164,95.60108908815396,94.71326897613244,95.04237390190158,185035200
2010-12-17,95.63453674316406,95.75763526362876,95.26522944188916,95.46527114132725,141075300
2010-12-20,95.86534118652344,96.09615896554399,95.38832638579291,95.89611728172218,119085500
2010-12-21,96.47315979003906,96.53471198294442,96.07308227603461,96.16540469545245,94965500
2010-12-22,96.77320861816406,96.80398471119008,96.48854003006751,96.54239672537817,78878100
2010-12-23,96.63471984863281,96.77320933330358,96.396212463343,96.66549594188628,70053700
2010-12-27,96.67321014404297,96.765532571733,96.20388490348286,96.27312672425039,58126000
2010-12-28,96.81172180175781,96.90404425056714,96.55782332764802,96.8655785202106,55309100
2010-12-29,96.88094329833984,97.09637012692247,96.86555818341573,96.92711038299386,58033100
2010-12-30,96.72705841064453,97.0425031276305,96.58087341963578,96.78861060369454,76616900
2010-12-31,96.7501449584961,96.84247325374245,96.42700473004471,96.5808793521814,91218900
2011-01-03,97.75033569335938,98.17349378760925,96.71166157579185,97.48874182369487,138725200
2011-01-04,97.69646453857422,97.99652407971121,97.0886499662883,97.9657479896024,137409700
2011-01-05,98.20428466796875,98.26583686656184,97.2964102835133,97.38873858140292,133975300
2011-01-06,98.01195526123047,98.35048654161798,97.7195910726769,98.242773110575,122519000
2011-01-07,97.81958770751953,98.3042980416556,97.05789836246558,98.1427279302769,156034600
2011-01-10,97.69646453857422,97.83495400909429,97.09633958636127,97.38870950742529,122401700
2011-01-11,98.04269409179688,98.28120147415287,97.67338684723772,98.05038958250047,110287000
2011-01-12,98.92748260498047,99.03519598954203,98.06576965854883,98.64281403289888,107929200
2011-01-13,98.76592254638672,99.01213131635055,98.51972551630321,98.96597010695241,129048400
2011-01-14,99.4814224243164,99.5045030211069,98.55816333306808,98.62740512343954,117677900
2011-01-18,99.65071105957031,99.74303346813244,99.27370832480993,99.3891113355126,114401300
2011-01-19,98.6736068725586,99.66610816210331,98.41201884150107,99.56609611486432,151958400
2011-01-20,98.54280853271484,98.78900556882373,97.81188943636174,98.4504802417188,175745700
2011-01-21,98.76592254638672,99.38143273141598,98.65820914449763,99.15831630603154,151462900
2011-01-24,99.32758331298828,99.44298633812483,98.6812911525822,98.70437175760952,113715500
2011-01-25,99.38140106201172,99.46603383223223,98.56585531618322,99.0659505784738,167552200
2011-01-26,99.76614379882812,100.05851383290134,99.42761254671862,99.62766014471924,141281500
2011-01-27,100.01233673095703,100.18160233012911,99.61225333837933,99.78920855937537,123302700
2011-01-28,98.26580810546875,100.28929348489895,98.10423803390687,100.12771754339803,295637300
2011-01-31,99.00444030761719,99.0813834912468,98.28891800736426,98.53512680307378,149249200
2011-02-01,100.58939361572266,100.76634886886109,99.54302960345076,99.60458180886474,167194300
2011-02-02,100.39702606201172,100.66630369616217,100.2739216773188,100.32777250819677,118323600
2011-02-03,100.62017822265625,100.77405288823165,99.68922886500015,100.22009470025263,145886700
2011-02-04,100.90483093261719,100.94330252787871,100.19699819135899,100.6586338547321,134634800
2011-02-07,101.53571319580078,101.86654302531186,101.1202388286469,101.12794019018556,112439100
2011-02-08,101.9973373413086,102.05118816664186,101.3510452581558,101.62802422525583,99072800
2011-02-09,101.76653289794922,102.04351190130026,101.25873610182555,101.72037168737081,146436700
2011-02-10,101.80499267578125,101.92039568883874,101.02021696735258,101.25103473334681,162708500
2011-02-11,102.4128189086914,102.5436129257538,101.38184601663637,101.40492662318377,137710300
2011-02-14,102.65896606445312,102.74359882728771,102.23581399015573,102.35121696680493,101690700
2011-02-15,102.33586120605469,102.49743716884106,101.80499559090995,102.34356256706522,119575400
2011-02-16,102.9821548461914,103.10524748551175,102.47435808690074,102.68209525931596,130183500
2011-02-17,103.28990173339844,103.42838535197703,102.58975879979464,102.68209295205986,109810500
2011-02-18,103.50536346435547,103.62846788234798,103.14375157392962,103.38225904636295,130002400
2011-02-22,101.42800903320312,103.52842644553309,101.15103000982806,102.42051035203288,233116400
2011-02-23,100.80481719970703,101.61267372726043,100.18161728241459,101.36646491357915,227584000
2011-02-24,100.73554992675781,101.12794370268563,99.78920987518512,100.69709007725028,260431400
2011-02-25,101.81268310546875,101.87423529288145,101.09714919919053,101.15870138660323,141686900
2011-02-28,102.44357299804688,102.5743787343828,101.85115520348721,102.18968636602382,141585500
2011-03-01,100.73554992675781,102.85905956623314,100.70477969917563,102.7667371436058,258565500
2011-03-02,100.95100402832031,101.42032931543174,100.28933250452194,100.597081787268,200277400
2011-03-03,102.68980407714844,102.80520711679686,101.85886697203388,101.86655659471646,176480100
2011-03-04,101.92037200927734,102.8128609024973,101.25101120930064,102.61281340650314,277202300
2011-03-07,101.12022399902344,102.45126796316502,100.58935842532732,102.22045020858312,216790400
2011-03-08,102.0050277709961,102.32816794519542,100.84326106805,101.28180425450653,174615000
2011-03-09,101.85887145996094,102.17432210207475,101.25106252456241,101.8050206190463,153806000
2011-03-10,99.97384643554688,100.92787591795269,99.87382267114816,100.78939231174995,301291800
2011-03-11,100.66630554199219,101.02791734123304,99.62764309428636,99.65072369935446,225621800
2011-03-14,100.0584945678711,100.38932439335568,99.29679939727971,100.01233335872257,234974100
2011-03-15,98.91209411621094,99.5045236161635,97.32716352921459,97.39640533391744,359585400
2011-03-16,97.0809555053711,98.91979022174506,96.38850814543055,98.59663833720772,468670300
2011-03-17,98.36585235595703,98.78132088128201,97.78881371577354,98.48126125798184,254303700
2011-03-18,98.72361755371094,99.5890740421569,98.53043577556639,99.55815835476096,230435400
2011-03-21,100.25362396240234,100.46225180196309,99.83634470151982,99.95226084771186,153992600
2011-03-22,99.9059066772461,100.36954777011046,99.81318317502632,100.23818554500487,129538600
2011-03-23,100.19178009033203,100.45450442594309,99.15632879759832,99.6276809222006,148603100
2011-03-24,101.14998626708984,101.2968063223616,100.19953510780604,100.76362266516684,159129800
2011-03-25,101.45909118652344,101.89953959168629,101.14227018139088,101.41272943765178,155642800
2011-03-28,101.21179962158203,101.9381650349793,101.18089572332032,101.67544063167242,109762400
2011-03-29,101.89181518554688,101.92271908741586,100.79454391052587,101.12681096686624,129798800
2011-03-30,102.59496307373047,102.89632612029368,102.27814218632669,102.42496219711761,135835000
2011-03-31,102.45587921142578,102.74179624464917,102.34769789344051,102.46361402827573,132537100
2011-04-01,102.88858032226562,103.36767901016266,102.64131384959838,103.08949685911413,153850100
2011-04-04,102.9736099243164,103.29043086765981,102.67998164176781,103.10497211746076,100768900
2011-04-05,102.95816802978516,103.41407421103052,102.72634753039382,102.77270927209601,120791500
2011-04-06,103.28269958496094,103.54542395024764,102.8654203780901,103.45270047800032,120411600
2011-04-07,103.01996612548828,103.52995696870752,102.5099634913911,103.09723174858068,170731500
2011-04-08,102.66448974609375,103.53767485953338,102.23948762048703,103.47585529663823,147945400
2011-04-11,102.35543823242188,103.12043052556105,102.10815989746942,102.77270568405415,121385400
2011-04-12,101.59044647216797,101.98453310156444,101.21954071562533,101.78362827320413,161187400
2011-04-13,101.58269500732422,102.13904759094962,101.19633151341225,102.06178196669408,162059000
